theta_1,theta_2,energy
90.0,90.0001,1.712167996042681e-05
89.9718964215695,90.00009999772213,1.7121583488842462e-05
89.88758578108231,90.00009982832555,1.7121294090462202e-05
89.74706893089399,90.0000980305044,1.7120812011953146e-05
89.55034918451217,90.00008892373526,1.712013827043224e-05
89.29743515449483,90.00005774320068,1.7119275584481786e-05
88.98834472011497,89.99997383762377,1.7118229644896843e-05
88.62311011371214,89.99978194838593,1.7117010668366017e-05
88.20178410343372,89.99939160691397,1.7115635126407902e-05
87.72444723299687,89.9986647156746,1.711412739857643e-05
87.19121605521089,89.99740141785921,1.7112521034201578e-05
86.60225226468584,89.99532441307277,1.7110859138913526e-05
85.95777259638105,89.9920619412855,1.7109193326980687e-05
85.25805931118067,89.98712973396209,1.7107580542186085e-05
84.5034710393287,89.97991231704171,1.71060771476661e-05
83.69445370036671,89.96964414075897,1.7104729885808467e-05
82.83155116859758,89.9553910995192,1.7103563740850092e-05
81.91541531172011,89.93603308249483,1.71025673894043e-05
80.94681500374568,89.91024825207886,1.7101677818320837e-05
79.92664370850311,89.87649977198804,1.7100766529498657e-05
78.85592525317239,89.83302568963097,1.7099630505779118e-05
77.73581746671816,89.77783261087231,1.7097991336534335e-05
76.56761344710992,89.7086936864489,1.7095505370434694e-05
75.35274034105015,89.62315126086445,1.709178652831156e-05
74.09275566328769,89.51852432615297,1.708644133824322e-05
72.78934133795667,89.39192069039451,1.7079113324491857e-05
71.4442957971767,89.24025353501311,1.7069531839553065e-05
70.05952460668142,89.06026181845424,1.705755894487737e-05
68.6370301900439,88.84853380823063,1.704322796758362e-05
67.17890128118948,88.60153290518939,1.7026768555084004e-05
65.68730274362191,88.31562487248718,1.700861531972464e-05
64.16446635441248,87.98710559786139,1.698939997751836e-05
62.612683067440045,87.61222859379203,1.696992932664898e-05
61.034297153878775,87.18723156201827,1.6951153199329383e-05
59.431702481184686,86.70836149876766,1.6934127176071456e-05
57.80734104786876,86.1718979763317,1.6919974401119475e-05
56.16370375177262,85.57417438846726,1.6909849735569082e-05
